Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
124,US-2023-103055,09/07/2021,09/13/2021,Same Day,CU-10039,Client CU-10013,Home Office,United States,Florida,Florida,52209,South,OFF-ST-1123,Office Supplies,Storage,Ultra Storage Box,30.57,1,0.0,4.84
125,US-2020-103852,08/04/2022,08/09/2022,Standard Class,CU-10492,Client CU-10339,Corporate,United States,Virginia,Virginia,69627,East,TEC-PH-1124,Technology,Phones,Pro Smartphone,3249.95,7,0.0,1706.02
126,US-2021-102989,03/31/2023,04/03/2023,Standard Class,CU-10581,Client CU-10301,Corporate,United States,Alabama,Alabama,27872,South,OFF-ST-1125,Office Supplies,Storage,Pro Storage Box,195.49,5,0.1,-6.66
127,US-2020-101640,06/10/2020,06/11/2020,First Class,CU-10412,Client CU-10567,Corporate,United States,Illinois,Illinois,78448,Central,OFF-FA-1126,Office Supplies,Fasteners,Compact Stapler,234.42,8,0.0,58.02
128,US-2022-104146,08/03/2020,08/06/2020,Standard Class,CU-10549,Client CU-10329,Corporate,United States,Colorado,Colorado,53300,West,OFF-ST-1127,Office Supplies,Storage,Classic Storage Box,79.04,3,0.0,6.85
129,US-2020-101716,04/13/2023,04/15/2023,Standard Class,CU-10305,Client CU-10709,Consumer,United States,Texas,Texas,77659,Central,OFF-LA-1128,Office Supplies,Labels,Deluxe Label Set,56.81,2,0.0,8.42
130,US-2020-101824,03/18/2021,03/24/2021,Second Class,CU-10388,Client CU-10018,Home Office,United States,Oregon,Oregon,88044,West,OFF-BI-1129,Office Supplies,Binders,Pro Ring Binder,159.16,3,0.0,11.58
131,US-2023-102343,03/01/2023,03/04/2023,Standard Class,CU-10385,Client CU-10352,Corporate,United States,Michigan,Michigan,61134,Central,TEC-CO-1130,Technology,Copiers,Compact Copier,841.79,4,0.0,-118.02
132,US-2021-100801,03/03/2023,03/04/2023,Standard Class,CU-10245,Client CU-10584,Corporate,United States,Minnesota,Minnesota,34127,Central,OFF-BI-1131,Office Supplies,Binders,Standard Ring Binder,355.2,7,0.4,-38.76
133,US-2023-103827,03/08/2021,03/10/2021,First Class,CU-10314,Client CU-10002,Consumer,United States,North Carolina,North Carolina,71318,South,OFF-ST-1132,Office Supplies,Storage,Compact Storage Box,46.87,2,0.0,4.35
134,US-2021-104801,08/26/2023,08/31/2023,Same Day,CU-10215,Client CU-10438,Consumer,United States,Washington,Washington,33813,West,OFF-LA-1133,Office Supplies,Labels,Ultra Label Set,107.1,2,0.1,4.17
135,US-2023-102859,01/31/2023,02/04/2023,Same Day,CU-10445,Client CU-10688,Consumer,United States,Virginia,Virginia,13477,East,TEC-MA-1134,Technology,Machines,Compact Label Printer,1111.37,4,0.15,204.95
136,US-2021-102821,07/31/2021,08/03/2021,Standard Class,CU-10319,Client CU-10578,Corporate,United States,Virginia,Virginia,87562,East,FUR-FU-1135,Furniture,Furnishings,Standard Desk Lamp,1091.12,6,0.0,35.19
137,US-2023-104847,08/11/2021,08/13/2021,Standard Class,CU-10076,Client CU-10102,Consumer,United States,Texas,Texas,28050,Central,OFF-FA-1136,Office Supplies,Fasteners,Pro Stapler,413.22,8,0.0,70.97
138,US-2022-101378,08/18/2023,08/22/2023,First Class,CU-10105,Client CU-10400,Consumer,United States,Pennsylvania,Pennsylvania,46183,East,TEC-MA-1137,Technology,Machines,Standard Label Printer,2210.93,7,0.0,383.85
139,US-2023-103071,08/24/2020,08/29/2020,First Class,CU-10663,Client CU-10056,Consumer,United States,Tennessee,Tennessee,30489,South,FUR-TA-1138,Furniture,Tables,Premium Meeting Table,1075.44,6,0.15,224.62
140,US-2020-104876,01/14/2023,01/18/2023,First Class,CU-10344,Client CU-10146,Corporate,United States,Tennessee,Tennessee,57470,South,OFF-PA-1139,Office Supplies,Paper,Compact Copy Paper Ream,115.4,2,0.15,-9.78
141,US-2020-104288,06/21/2020,06/27/2020,Second Class,CU-10308,Client CU-10749,Consumer,United States,Illinois,Illinois,92182,Central,OFF-LA-1140,Office Supplies,Labels,Deluxe Label Set,84.44,2,0.0,30.01
142,US-2023-100783,10/02/2020,10/05/2020,Standard Class,CU-10767,Client CU-10277,Consumer,United States,Ohio,Ohio,67439,Central,OFF-LA-1141,Office Supplies,Labels,Classic Label Set,326.89,7,0.3,-16.58
143,US-2020-102400,07/02/2023,07/03/2023,Standard Class,CU-10689,Client CU-10194,Consumer,United States,Georgia,Georgia,79316,South,OFF-BI-1142,Office Supplies,Binders,Compact Ring Binder,106.23,3,0.15,-6.34
144,US-2023-102371,02/05/2020,02/08/2020,Standard Class,CU-10043,Client CU-10638,Consumer,United States,Ohio,Ohio,87858,Central,TEC-AC-1143,Technology,Accessories,Ultra Wireless Mouse,841.8,2,0.1,306.64
145,US-2021-101489,12/30/2022,01/03/2023,Standard Class,CU-10168,Client CU-10319,Consumer,United States,New Jersey,New Jersey,80133,East,FUR-FU-1144,Furniture,Furnishings,Executive Desk Lamp,927.67,3,0.2,191.81
146,US-2023-100615,11/02/2022,11/03/2022,Second Class,CU-10350,Client CU-10242,Home Office,United States,Oregon,Oregon,28137,West,TEC-PH-1145,Technology,Phones,Deluxe Smartphone,2449.63,6,0.1,1140.15
147,US-2023-104139,07/24/2020,07/26/2020,Standard Class,CU-10131,Client CU-10103,Consumer,United States,Texas,Texas,18100,Central,OFF-ST-1146,Office Supplies,Storage,Standard Storage Box,449.09,8,0.2,45.24
148,US-2022-102046,07/12/2020,07/16/2020,Second Class,CU-10688,Client CU-10343,Corporate,United States,California,California,56990,West,FUR-FU-1147,Furniture,Furnishings,Premium Desk Lamp,2355.12,7,0.0,437.18
149,US-2021-103997,09/04/2020,09/07/2020,Standard Class,CU-10656,Client CU-10743,Home Office,United States,Virginia,Virginia,71743,East,OFF-ST-1148,Office Supplies,Storage,Premium Storage Box,192.14,7,0.0,77.17
150,US-2023-101243,11/12/2020,11/15/2020,Standard Class,CU-10226,Client CU-10221,Corporate,United States,Utah,Utah,65966,West,OFF-LA-1149,Office Supplies,Labels,Classic Label Set,188.32,6,0.2,17.92
151,US-2023-102175,09/12/2022,09/16/2022,Standard Class,CU-10067,Client CU-10257,Corporate,United States,Minnesota,Minnesota,49686,Central,OFF-BI-1150,Office Supplies,Binders,Compact Ring Binder,238.6,6,0.0,37.78
152,US-2020-104648,01/15/2023,01/21/2023,Standard Class,CU-10383,Client CU-10500,Corporate,United States,Colorado,Colorado,64179,West,OFF-LA-1151,Office Supplies,Labels,Premium Label Set,188.11,4,0.0,42.24
153,US-2020-102944,09/07/2023,09/10/2023,Standard Class,CU-10141,Client CU-10112,Consumer,United States,Oregon,Oregon,18566,West,OFF-AR-1152,Office Supplies,Art,Compact Desk Organizer,245.65,4,0.0,-14.44
154,US-2020-102008,02/16/2020,02/18/2020,Standard Class,CU-10488,Client CU-10308,Consumer,United States,New Jersey,New Jersey,67739,East,OFF-LA-1153,Office Supplies,Labels,Pro Label Set,302.63,5,0.0,34.36
155,US-2023-103627,12/31/2021,01/01/2022,Standard Class,CU-10223,Client CU-10532,Corporate,United States,Illinois,Illinois,33658,Central,TEC-PH-1154,Technology,Phones,Ultra Smartphone,4088.03,7,0.15,-474.52
156,US-2020-103340,07/21/2022,07/26/2022,Standard Class,CU-10649,Client CU-10732,Home Office,United States,Florida,Florida,49582,South,OFF-FA-1155,Office Supplies,Fasteners,Executive Stapler,188.31,7,0.3,5.02
157,US-2022-102878,01/27/2021,01/28/2021,Standard Class,CU-10496,Client CU-10529,Consumer,United States,Louisiana,Louisiana,77424,South,TEC-CO-1156,Technology,Copiers,Ultra Copier,1298.39,3,0.0,250.84
158,US-2020-100884,05/26/2023,06/01/2023,Standard Class,CU-10016,Client CU-10087,Corporate,United States,Massachusetts,Massachusetts,25929,East,FUR-CH-1157,Furniture,Chairs,Compact Office Chair,1329.86,4,0.0,16.3
159,US-2020-101144,04/29/2022,05/04/2022,Standard Class,CU-10346,Client CU-10298,Home Office,United States,Arizona,Arizona,16461,West,FUR-CH-1158,Furniture,Chairs,Ultra Office Chair,165.24,1,0.15,-4.88
160,US-2020-100704,08/12/2023,08/15/2023,Standard Class,CU-10565,Client CU-10748,Consumer,United States,Florida,Florida,95782,South,FUR-CH-1159,Furniture,Chairs,Compact Office Chair,927.68,5,0.0,88.81
161,US-2022-101626,11/23/2020,11/28/2020,Second Class,CU-10342,Client CU-10193,Corporate,United States,Utah,Utah,64935,West,OFF-ST-1160,Office Supplies,Storage,Pro Storage Box,50.88,1,0.0,9.93
162,US-2023-102875,11/24/2021,11/28/2021,Standard Class,CU-10354,Client CU-10064,Home Office,United States,Illinois,Illinois,25899,Central,FUR-BO-1161,Furniture,Bookcases,Classic Bookcase,716.17,5,0.0,66.43
163,US-2020-103576,01/27/2020,01/29/2020,First Class,CU-10756,Client CU-10181,Corporate,United States,North Carolina,North Carolina,97362,South,TEC-PH-1162,Technology,Phones,Compact Smartphone,1520.92,8,0.3,-72.85
164,US-2020-103544,06/16/2022,06/19/2022,Second Class,CU-10058,Client CU-10143,Consumer,United States,California,California,86407,West,OFF-FA-1163,Office Supplies,Fasteners,Ultra Stapler,109.8,4,0.0,-4.38
165,US-2021-102965,12/06/2022,12/07/2022,Second Class,CU-10735,Client CU-10076,Home Office,United States,Massachusetts,Massachusetts,29371,East,TEC-MA-1164,Technology,Machines,Standard Label Printer,880.77,3,0.0,105.22
166,US-2023-102711,06/22/2022,06/25/2022,Standard Class,CU-10117,Client CU-10523,Consumer,United States,Pennsylvania,Pennsylvania,70676,East,OFF-FA-1165,Office Supplies,Fasteners,Compact Stapler,400.82,8,0.0,-58.94
167,US-2020-100176,02/20/2021,02/24/2021,Same Day,CU-10348,Client CU-10196,Consumer,United States,Oregon,Oregon,68570,West,OFF-ST-1166,Office Supplies,Storage,Standard Storage Box,122.75,3,0.15,3.23
168,US-2021-101049,08/10/2020,08/12/2020,Standard Class,CU-10344,Client CU-10422,Consumer,United States,Alabama,Alabama,56968,South,FUR-TA-1167,Furniture,Tables,Executive Meeting Table,1245.96,6,0.0,207.71
169,US-2022-101618,08/08/2022,08/13/2022,First Class,CU-10307,Client CU-10004,Corporate,United States,Arizona,Arizona,44005,West,OFF-AR-1168,Office Supplies,Art,Executive Desk Organizer,31.43,1,0.0,7.96
170,US-2023-101623,05/18/2021,05/24/2021,Second Class,CU-10017,Client CU-10192,Consumer,United States,New York,New York,78745,East,OFF-BI-1169,Office Supplies,Binders,Classic Ring Binder,215.51,4,0.0,56.42
171,US-2020-103968,12/03/2023,12/08/2023,Same Day,CU-10262,Client CU-10148,Consumer,United States,Michigan,Michigan,11460,Central,TEC-AC-1170,Technology,Accessories,Ultra Wireless Mouse,427.17,1,0.0,93.03
172,US-2022-104926,11/28/2023,11/30/2023,Standard Class,CU-10207,Client CU-10035,Consumer,United States,Tennessee,Tennessee,18163,South,OFF-PA-1171,Office Supplies,Paper,Standard Copy Paper Ream,92.69,4,0.0,38.79
173,US-2023-102067,01/12/2021,01/18/2021,Standard Class,CU-10667,Client CU-10256,Home Office,United States,Alabama,Alabama,57764,South,TEC-AC-1172,Technology,Accessories,Ultra Wireless Mouse,1818.37,5,0.2,481.46
174,US-2023-101863,07/26/2021,07/30/2021,Standard Class,CU-10205,Client CU-10312,Corporate,United States,Arizona,Arizona,41397,West,FUR-TA-1173,Furniture,Tables,Deluxe Meeting Table,348.95,2,0.1,10.8
175,US-2022-102822,04/15/2022,04/17/2022,Standard Class,CU-10385,Client CU-10742,Corporate,United States,Massachusetts,Massachusetts,31461,East,TEC-MA-1174,Technology,Machines,Premium Label Printer,646.35,2,0.2,190.69
176,US-2021-102633,06/04/2022,06/05/2022,Standard Class,CU-10127,Client CU-10643,Consumer,United States,Oregon,Oregon,57991,West,TEC-CO-1175,Technology,Copiers,Standard Copier,3544.76,6,0.1,1553.86
177,US-2022-104122,01/21/2021,01/23/2021,Standard Class,CU-10025,Client CU-10212,Consumer,United States,Ohio,Ohio,27364,Central,TEC-PH-1176,Technology,Phones,Compact Smartphone,302.02,1,0.0,42.51
178,US-2023-101755,05/11/2020,05/15/2020,Standard Class,CU-10724,Client CU-10623,Consumer,United States,Maryland,Maryland,57863,East,OFF-ST-1177,Office Supplies,Storage,Executive Storage Box,52.78,1,0.0,17.59
179,US-2020-100340,07/31/2023,08/02/2023,Standard Class,CU-10724,Client CU-10723,Corporate,United States,Texas,Texas,99483,Central,TEC-CO-1178,Technology,Copiers,Deluxe Copier,2036.1,4,0.15,632.46
180,US-2023-103759,01/29/2023,02/03/2023,Standard Class,CU-10215,Client CU-10664,Consumer,United States,Washington,Washington,13821,West,FUR-BO-1179,Furniture,Bookcases,Pro Bookcase,2432.25,7,0.1,146.61
181,US-2021-103701,07/07/2023,07/09/2023,Standard Class,CU-10391,Client CU-10364,Corporate,United States,Utah,Utah,33163,West,OFF-ST-1180,Office Supplies,Storage,Premium Storage Box,109.67,3,0.2,28.87
182,US-2020-102484,08/26/2021,08/29/2021,First Class,CU-10754,Client CU-10129,Corporate,United States,Colorado,Colorado,22789,West,OFF-ST-1181,Office Supplies,Storage,Compact Storage Box,432.11,7,0.0,53.28
183,US-2021-101301,01/19/2021,01/20/2021,Standard Class,CU-10045,Client CU-10140,Consumer,United States,Washington,Washington,83430,West,OFF-LA-1182,Office Supplies,Labels,Executive Label Set,357.46,8,0.0,25.76
184,US-2023-100603,06/22/2020,06/25/2020,Second Class,CU-10458,Client CU-10382,Consumer,United States,Pennsylvania,Pennsylvania,49838,East,OFF-PA-1183,Office Supplies,Paper,Deluxe Copy Paper Ream,216.66,8,0.2,49.81
185,US-2022-102922,06/27/2023,06/29/2023,First Class,CU-10725,Client CU-10268,Consumer,United States,Colorado,Colorado,38324,West,OFF-FA-1184,Office Supplies,Fasteners,Executive Stapler,89.86,4,0.3,31.62
186,US-2022-100582,08/04/2023,08/10/2023,Standard Class,CU-10509,Client CU-10458,Consumer,United States,Virginia,Virginia,68990,East,FUR-TA-1185,Furniture,Tables,Compact Meeting Table,435.71,3,0.1,117.84
187,US-2022-104178,07/18/2020,07/24/2020,Standard Class,CU-10047,Client CU-10423,Consumer,United States,Louisiana,Louisiana,32909,South,TEC-AC-1186,Technology,Accessories,Deluxe Wireless Mouse,1269.5,3,0.0,366.78
188,US-2021-101449,07/20/2021,07/22/2021,Same Day,CU-10458,Client CU-10233,Home Office,United States,Arizona,Arizona,56977,West,OFF-PA-1187,Office Supplies,Paper,Executive Copy Paper Ream,160.25,3,0.0,31.03
189,US-2022-100150,10/16/2022,10/20/2022,Second Class,CU-10098,Client CU-10023,Corporate,United States,Ohio,Ohio,55690,Central,OFF-BI-1188,Office Supplies,Binders,Ultra Ring Binder,199.18,8,0.0,9.97
190,US-2020-103544,01/06/2023,01/10/2023,First Class,CU-10168,Client CU-10585,Consumer,United States,Tennessee,Tennessee,68355,South,OFF-AR-1189,Office Supplies,Art,Deluxe Desk Organizer,148.25,7,0.2,30.04
191,US-2023-101375,10/25/2020,10/30/2020,Same Day,CU-10228,Client CU-10128,Corporate,United States,Utah,Utah,73735,West,OFF-ST-1190,Office Supplies,Storage,Executive Storage Box,49.91,1,0.2,2.23
192,US-2021-101565,11/29/2022,12/03/2022,Standard Class,CU-10590,Client CU-10187,Consumer,United States,Arizona,Arizona,53743,West,FUR-TA-1191,Furniture,Tables,Premium Meeting Table,324.59,1,0.0,7.96
193,US-2023-100015,05/23/2022,05/27/2022,Standard Class,CU-10140,Client CU-10115,Consumer,United States,Virginia,Virginia,35872,East,OFF-AR-1192,Office Supplies,Art,Executive Desk Organizer,171.12,8,0.4,-8.43
194,US-2022-101986,02/17/2020,02/23/2020,Standard Class,CU-10769,Client CU-10095,Corporate,United States,Wisconsin,Wisconsin,27830,Central,TEC-MA-1193,Technology,Machines,Classic Label Printer,236.75,1,0.0,47.12
195,US-2022-104162,04/22/2023,04/24/2023,Standard Class,CU-10288,Client CU-10509,Consumer,United States,Virginia,Virginia,16222,East,OFF-AR-1194,Office Supplies,Art,Executive Desk Organizer,99.94,2,0.0,28.45
196,US-2020-101504,11/22/2022,11/23/2022,Standard Class,CU-10018,Client CU-10424,Consumer,United States,Nevada,Nevada,86825,West,OFF-LA-1195,Office Supplies,Labels,Premium Label Set,52.73,1,0.2,5.48
197,US-2021-104725,12/14/2021,12/15/2021,Standard Class,CU-10040,Client CU-10076,Corporate,United States,Virginia,Virginia,89769,East,TEC-MA-1196,Technology,Machines,Ultra Label Printer,1167.11,5,0.4,62.98
198,US-2020-103828,06/19/2021,06/22/2021,Standard Class,CU-10195,Client CU-10031,Home Office,United States,Wisconsin,Wisconsin,23494,Central,OFF-PA-1197,Office Supplies,Paper,Premium Copy Paper Ream,173.65,5,0.0,60.96
199,US-2021-101477,05/22/2023,05/23/2023,Same Day,CU-10594,Client CU-10210,Corporate,United States,Missouri,Missouri,14039,Central,OFF-BI-1198,Office Supplies,Binders,Ultra Ring Binder,42.72,2,0.0,4.54
200,US-2021-101981,06/08/2021,06/12/2021,Standard Class,CU-10147,Client CU-10304,Corporate,United States,Colorado,Colorado,59972,West,OFF-AR-1199,Office Supplies,Art,Classic Desk Organizer,62.63,1,0.0,9.62
201,US-2022-102670,03/22/2023,03/24/2023,Second Class,CU-10726,Client CU-10708,Consumer,United States,Missouri,Missouri,97712,Central,TEC-CO-1200,Technology,Copiers,Deluxe Copier,650.69,2,0.0,235.15
202,US-2023-100491,12/11/2020,12/17/2020,Second Class,CU-10154,Client CU-10653,Home Office,United States,Maryland,Maryland,18724,East,FUR-TA-1201,Furniture,Tables,Deluxe Meeting Table,1889.53,5,0.0,28.16
203,US-2021-102341,07/11/2022,07/13/2022,Second Class,CU-10251,Client CU-10148,Corporate,United States,Texas,Texas,96126,Central,OFF-BI-1202,Office Supplies,Binders,Classic Ring Binder,342.08,7,0.15,-17.08
204,US-2022-104190,12/27/2023,12/30/2023,Standard Class,CU-10445,Client CU-10375,Corporate,United States,Ohio,Ohio,46384,Central,OFF-ST-1203,Office Supplies,Storage,Deluxe Storage Box,87.31,2,0.0,4.09
205,US-2020-103888,07/25/2022,07/27/2022,Standard Class,CU-10078,Client CU-10658,Home Office,United States,New Jersey,New Jersey,57465,East,OFF-AR-1204,Office Supplies,Art,Standard Desk Organizer,295.88,7,0.1,14.83
206,US-2023-101479,11/19/2020,11/20/2020,Standard Class,CU-10264,Client CU-10653,Corporate,United States,Ohio,Ohio,87768,Central,OFF-BI-1205,Office Supplies,Binders,Standard Ring Binder,263.15,6,0.15,17.96
207,US-2020-104928,07/27/2020,07/30/2020,Standard Class,CU-10183,Client CU-10176,Home Office,United States,Pennsylvania,Pennsylvania,40447,East,FUR-TA-1206,Furniture,Tables,Classic Meeting Table,762.51,2,0.0,135.33
208,US-2020-104832,06/10/2020,06/16/2020,First Class,CU-10720,Client CU-10506,Corporate,United States,Maryland,Maryland,56992,East,TEC-CO-1207,Technology,Copiers,Compact Copier,1674.73,5,0.3,132.86
209,US-2021-104225,02/19/2020,02/23/2020,First Class,CU-10041,Client CU-10513,Corporate,United States,Colorado,Colorado,94334,West,OFF-LA-1208,Office Supplies,Labels,Standard Label Set,304.8,6,0.3,-45.8
210,US-2020-100104,06/23/2020,06/25/2020,Standard Class,CU-10176,Client CU-10775,Consumer,United States,Minnesota,Minnesota,29361,Central,OFF-ST-1209,Office Supplies,Storage,Classic Storage Box,56.14,1,0.0,8.8
211,US-2022-101274,08/24/2023,08/27/2023,Second Class,CU-10492,Client CU-10480,Corporate,United States,Virginia,Virginia,67528,East,OFF-ST-1210,Office Supplies,Storage,Executive Storage Box,110.74,2,0.2,4.86
212,US-2020-100000,02/14/2023,02/15/2023,Standard Class,CU-10340,Client CU-10647,Corporate,United States,California,California,32484,West,OFF-FA-1211,Office Supplies,Fasteners,Standard Stapler,169.64,4,0.0,33.26
213,US-2023-103791,04/11/2021,04/17/2021,Standard Class,CU-10741,Client CU-10428,Consumer,United States,New York,New York,72348,East,FUR-FU-1212,Furniture,Furnishings,Compact Desk Lamp,791.43,3,0.0,127.96
214,US-2023-101615,06/20/2022,06/24/2022,Standard Class,CU-10308,Client CU-10566,Corporate,United States,Washington,Washington,18995,West,FUR-TA-1213,Furniture,Tables,Classic Meeting Table,1561.95,6,0.1,493.25
215,US-2021-104005,01/01/2023,01/04/2023,Standard Class,CU-10669,Client CU-10107,Consumer,United States,North Carolina,North Carolina,93355,South,OFF-BI-1214,Office Supplies,Binders,Pro Ring Binder,329.26,7,0.0,48.64
216,US-2023-100435,01/06/2020,01/10/2020,Second Class,CU-10313,Client CU-10497,Corporate,United States,Ohio,Ohio,90380,Central,FUR-CH-1215,Furniture,Chairs,Executive Office Chair,703.29,4,0.0,247.73
217,US-2022-104182,05/09/2020,05/12/2020,Standard Class,CU-10520,Client CU-10550,Consumer,United States,Colorado,Colorado,77810,West,TEC-MA-1216,Technology,Machines,Deluxe Label Printer,2154.41,4,0.3,-19.05
218,US-2021-101557,08/30/2022,08/31/2022,Standard Class,CU-10602,Client CU-10105,Consumer,United States,Nevada,Nevada,54482,West,OFF-AR-1217,Office Supplies,Art,Classic Desk Organizer,156.25,3,0.2,-20.74
219,US-2022-100746,07/05/2023,07/11/2023,Standard Class,CU-10329,Client CU-10269,Consumer,United States,Tennessee,Tennessee,40833,South,TEC-CO-1218,Technology,Copiers,Executive Copier,4673.47,8,0.0,181.19
